id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,sub_grade,is_inc_v,accept_d,issue_d,loan_status,term
474351,599994,4000,4000,4000.0,14.61%,137.91,D,D1,False,15-01-2010,22-01-2010,Fully Paid,36months
474368,600018,20000,20000,19930.23,14.26%,686.12,C,C5,False,05-01-2010,27-01-2010,Fully Paid,36months
474373,600026,7000,7000,6975.0,8.59%,221.28,A,A4,False,05-01-2010,08-01-2010,Fully Paid,36months
474376,591060,15000,15000,14965.23429,16.35%,529.94,E,E1,False,05-01-2010,14-01-2010,Fully Paid,36months
474381,600036,2800,2800,2800.0,14.61%,96.54,D,D1,False,05-01-2010,13-01-2010,Fully Paid,36months
474385,600044,5000,5000,5000.0,12.87%,168.17,C,C1,False,05-01-2010,08-01-2010,Fully Paid,36months
474392,600056,3250,3250,3250.0,14.26%,111.5,C,C5,False,05-01-2010,13-01-2010,Charged Off,36months
474393,600055,25000,25000,19610.67,18.09%,904.88,F,F1,False,11-01-2010,22-01-2010,Fully Paid,36months
474397,600061,12000,12000,11875.0,12.87%,403.6,C,C1,False,05-01-2010,12-01-2010,Charged Off,36months
474398,600064,6400,6400,6400.0,7.74%,199.8,A,A3,False,11-01-2010,25-01-2010,Fully Paid,36months
474420,600093,14800,14800,14440.16,11.14%,485.5,B,B1,False,05-01-2010,27-01-2010,Fully Paid,36months
474431,600107,8000,8000,7762.77,8.94%,254.18,A,A5,False,18-01-2010,26-01-2010,Fully Paid,36months
474459,600148,9000,9000,9000.0,11.14%,295.24,B,B1,False,06-01-2010,11-01-2010,Fully Paid,36months
474462,600152,25000,25000,24003.68,15.31%,870.39,D,D3,False,06-01-2010,19-01-2010,Fully Paid,36months
474463,600154,20000,20000,19725.0,11.83%,662.68,B,B3,False,06-01-2010,19-01-2010,Charged Off,36months
474474,600196,1600,1600,1600.0,11.83%,53.02,B,B3,False,06-01-2010,08-01-2010,Fully Paid,36months
474492,600225,8000,8000,7900.0,8.94%,254.18,A,A5,False,06-01-2010,12-01-2010,Fully Paid,36months
474522,600282,18000,18000,17588.97,11.48%,593.44,B,B2,False,07-01-2010,15-01-2010,Fully Paid,36months
474538,600307,25000,25000,24487.75,11.83%,828.35,B,B3,False,06-01-2010,19-01-2010,Fully Paid,36months
474569,600348,10000,10000,9975.11,14.26%,343.06,C,C5,False,06-01-2010,12-01-2010,Fully Paid,36months
474596,600384,10000,10000,9839.993697,12.87%,336.34,C,C1,False,06-01-2010,13-01-2010,Fully Paid,36months
474607,600401,3000,3000,3000.0,17.19%,107.24,E,E3,False,27-01-2010,31-01-2010,Fully Paid,36months
474611,600404,5000,5000,4975.0,8.59%,158.06,A,A4,False,06-01-2010,12-01-2010,Charged Off,36months
474628,600398,10000,10000,9975.0,7.74%,312.19,A,A3,False,06-01-2010,11-01-2010,Fully Paid,36months
474632,600473,25000,25000,23568.04255,16.00%,878.94,D,D5,False,06-01-2010,19-01-2010,Late (31-120 days),36months
474634,600477,4000,4000,4000.0,13.92%,136.55,C,C4,True,06-01-2010,11-01-2010,Fully Paid,36months
474646,600492,20000,20000,19990.16,17.74%,720.42,E,E5,False,07-01-2010,15-01-2010,Fully Paid,36months
474649,530241,10000,10000,9950.0,11.83%,331.34,B,B3,True,13-01-2010,19-01-2010,Fully Paid,36months
474664,502692,7200,7200,7150.0,11.49%,237.4,B,B4,False,17-06-2010,24-06-2010,Fully Paid,36months
474679,600542,3000,3000,3000.0,12.18%,99.9,B,B4,False,12-01-2010,15-01-2010,Fully Paid,36months
474687,600553,5000,5000,5000.0,11.14%,164.02,B,B1,False,06-01-2010,12-01-2010,Fully Paid,36months
474725,600605,12000,12000,11875.0,15.31%,417.79,D,D3,False,07-01-2010,13-01-2010,Fully Paid,36months
474730,600614,5000,5000,4900.0,8.59%,158.06,A,A4,False,06-01-2010,11-01-2010,Fully Paid,36months
474782,600686,5200,5200,5200.0,17.19%,185.89,E,E3,False,07-02-2010,19-02-2010,Fully Paid,36months
474790,600698,8000,8000,7950.0,7.05%,247.2,A,A1,False,07-01-2010,19-01-2010,Fully Paid,36months
474797,600707,10000,10000,10000.0,12.53%,334.67,B,B5,True,06-01-2010,11-01-2010,Fully Paid,36months
474908,600940,2800,2800,2565.65,7.40%,86.97,A,A2,False,10-01-2010,13-01-2010,Fully Paid,36months
474981,601049,25000,25000,22265.9,15.31%,870.39,D,D3,False,17-01-2010,26-01-2010,Fully Paid,36months
474990,601061,20000,20000,19267.57985,11.83%,662.68,B,B3,False,18-01-2010,27-01-2010,Fully Paid,36months
475049,601145,10000,10000,9900.0,11.83%,331.34,B,B3,False,21-01-2010,31-01-2010,Fully Paid,36months
475066,601164,8000,8000,8000.0,14.26%,274.45,C,C5,False,07-01-2010,13-01-2010,Charged Off,36months
475072,601174,7000,7000,6900.0,7.74%,218.54,A,A3,False,07-01-2010,12-01-2010,Fully Paid,36months
475108,601235,7500,7500,7475.0,7.05%,231.75,A,A1,False,08-01-2010,15-01-2010,Fully Paid,36months
475121,601257,10000,10000,9975.0,16.00%,351.58,D,D5,True,07-01-2010,25-01-2010,Fully Paid,36months
475165,601319,11000,11000,10678.92008,12.53%,368.13,B,B5,False,08-01-2010,12-01-2010,Fully Paid,36months
475176,601363,15000,15000,14775.0,11.48%,494.53,B,B2,False,08-01-2010,15-01-2010,Fully Paid,36months
475195,601396,12000,12000,11794.24628,11.83%,397.61,B,B3,False,08-01-2010,19-01-2010,Fully Paid,36months
475220,601450,10750,10750,10725.0,14.96%,372.44,D,D2,False,15-01-2010,25-01-2010,Fully Paid,36months
475251,550937,20000,20000,19775.0,11.83%,662.68,B,B3,False,08-01-2010,19-01-2010,Fully Paid,36months
475252,601492,8500,8500,8126.44,12.53%,284.47,B,B5,False,08-01-2010,12-01-2010,Fully Paid,36months
475253,601493,15000,15000,14899.99905,14.96%,519.7,D,D2,False,25-01-2010,31-01-2010,Charged Off,36months
475255,601498,20000,20000,19775.0,12.53%,669.33,B,B5,False,08-01-2010,19-01-2010,Fully Paid,36months
475261,601505,7000,7000,6900.0,7.40%,217.42,A,A2,False,08-01-2010,15-01-2010,Fully Paid,36months
475269,601515,3250,3250,3225.0,13.22%,109.86,C,C2,False,08-01-2010,12-01-2010,Fully Paid,36months
475270,595519,3600,3600,3575.0,8.94%,114.38,A,A5,False,08-01-2010,12-01-2010,Fully Paid,36months
475275,601522,9200,9200,9200.0,12.98%,309.9,C,C3,True,02-01-2011,07-01-2011,Current,36months
475281,601532,12000,12000,11975.0,14.61%,413.71,D,D1,False,08-01-2010,19-01-2010,Charged Off,36months
475297,601555,10000,10000,9800.0,8.94%,317.72,A,A5,False,08-01-2010,15-01-2010,Fully Paid,36months
475301,601561,10000,10000,9950.0,7.74%,312.19,A,A3,False,15-01-2010,25-01-2010,Fully Paid,36months
475307,601570,5000,5000,5000.0,7.74%,156.1,A,A3,False,08-01-2010,12-01-2010,Fully Paid,36months
475314,600243,25000,25000,24895.0,13.22%,845.02,C,C2,False,11-01-2010,20-01-2010,Fully Paid,36months
475322,601592,10000,10000,9975.0,16.70%,355.02,E,E2,True,11-01-2010,14-01-2010,Fully Paid,36months
475332,601607,23000,23000,22697.51,14.96%,796.84,D,D2,True,10-01-2010,21-01-2010,Fully Paid,36months
475342,598977,14400,14400,14103.67,12.87%,484.32,C,C1,False,08-01-2010,14-01-2010,Late (31-120 days),36months
475348,601677,16000,16000,15850.0,13.57%,543.5,C,C3,False,09-01-2010,19-01-2010,Fully Paid,36months
475351,601681,6000,6000,5875.0,8.94%,190.63,A,A5,False,09-01-2010,27-01-2010,Fully Paid,36months
475405,601228,3500,3500,3500.0,14.61%,120.67,D,D1,False,09-01-2010,15-01-2010,Charged Off,36months
475410,601788,4500,4500,4375.0,13.92%,153.62,C,C4,False,09-01-2010,12-01-2010,Fully Paid,36months
475432,601833,24250,24250,24200.0,15.65%,848.42,D,D4,False,17-01-2010,25-01-2010,Fully Paid,36months
475455,601883,9600,9600,9575.0,13.92%,327.72,C,C4,False,13-01-2010,22-01-2010,Fully Paid,36months
475456,601884,12000,12000,11840.18205,12.18%,399.6,B,B4,False,09-01-2010,15-01-2010,Fully Paid,36months
475460,601891,10000,10000,10000.0,14.61%,344.76,D,D1,True,09-01-2010,15-01-2010,Fully Paid,36months
475468,601904,9200,9200,9100.0,8.94%,292.3,A,A5,False,09-01-2010,15-01-2010,Fully Paid,36months
475492,601940,12000,12000,11800.0,8.59%,379.33,A,A4,False,09-01-2010,15-01-2010,Fully Paid,36months
475497,601952,5000,5000,4950.0,15.31%,174.08,D,D3,False,11-01-2010,19-01-2010,Fully Paid,36months
475522,601995,7500,7500,7400.0,7.74%,234.14,A,A3,False,16-01-2010,22-01-2010,Fully Paid,36months
475524,601996,15000,15000,14775.0,8.94%,476.58,A,A5,False,09-01-2010,19-01-2010,Fully Paid,36months
475527,602006,18000,18000,17850.0,11.83%,596.41,B,B3,False,09-01-2010,19-01-2010,Fully Paid,36months
475531,602012,6000,6000,6000.0,14.61%,206.86,D,D1,False,09-01-2010,13-01-2010,Charged Off,36months
475541,602030,18000,18000,17900.0,13.11%,607.41,C,C2,False,15-03-2010,29-03-2010,Fully Paid,36months
475549,602043,1500,1500,1500.0,14.61%,51.72,D,D1,False,09-01-2010,14-01-2010,Fully Paid,36months
475565,602080,9975,9975,9764.311433,11.48%,328.87,B,B2,False,10-01-2010,19-01-2010,Charged Off,36months
475619,602174,2000,2000,2000.0,16.70%,71.01,E,E2,False,10-01-2010,13-01-2010,Charged Off,36months
475622,602177,3600,3600,3600.0,6.03%,109.57,A,A1,False,07-08-2012,13-08-2012,Current,36months
475642,602206,18000,18000,17058.79,14.96%,623.61,D,D2,False,12-01-2010,20-01-2010,Fully Paid,36months
475646,602210,15000,15000,14557.88,13.57%,509.53,C,C3,False,13-01-2010,22-01-2010,Fully Paid,36months
475648,602213,5000,5000,5000.0,12.18%,166.5,B,B4,False,11-01-2010,14-01-2010,Fully Paid,36months
475662,602240,12000,12000,11989.77149,16.00%,421.89,D,D5,False,10-01-2010,19-01-2010,Charged Off,36months
475715,602325,13000,13000,12800.0,8.94%,413.03,A,A5,False,10-01-2010,20-01-2010,Fully Paid,36months
475718,602333,6000,6000,5875.95,11.83%,198.81,B,B3,False,10-01-2010,13-01-2010,Fully Paid,36months
475731,602343,25000,25000,25000.0,18.43%,909.25,F,F2,False,10-01-2010,27-01-2010,Charged Off,36months
475749,602413,7000,7000,6975.0,7.14%,216.58,A,A3,False,22-01-2010,26-01-2010,Fully Paid,36months
475751,602423,24250,24250,24225.0,11.48%,799.49,B,B2,True,11-01-2010,19-01-2010,Fully Paid,36months
475768,602449,15000,15000,14964.3938,12.87%,504.5,C,C1,False,11-01-2010,20-01-2010,Fully Paid,36months
475784,602478,15000,15000,14889.35205,12.18%,499.5,B,B4,False,11-01-2010,19-01-2010,Fully Paid,36months
475792,602488,2500,2500,2500.0,6.39%,76.51,A,A1,False,19-02-2010,24-02-2010,Fully Paid,36months
475806,602512,6500,6500,6500.0,14.61%,224.09,D,D1,False,11-01-2010,13-01-2010,Fully Paid,36months
475807,602508,5000,5000,5000.0,7.74%,156.1,A,A3,False,11-01-2010,13-01-2010,Fully Paid,36months
475809,602517,9000,9000,8987.33034,12.87%,302.7,C,C1,False,11-01-2010,19-01-2010,Charged Off,36months
475820,602537,11700,11700,11600.0,8.59%,369.84,A,A4,False,11-01-2010,15-01-2010,Fully Paid,36months
475832,602554,5000,5000,5000.0,15.31%,174.08,D,D3,False,11-01-2010,14-01-2010,Fully Paid,36months
475844,602574,13600,13600,13561.36086,13.57%,461.98,C,C3,False,11-01-2010,20-01-2010,Fully Paid,36months
475852,602585,9000,9000,8950.0,12.87%,302.7,C,C1,False,11-01-2010,20-01-2010,Fully Paid,36months
475860,602597,4500,4500,4211.83,11.83%,149.11,B,B3,False,21-01-2010,27-01-2010,Fully Paid,36months
475868,602610,2850,2850,2850.0,11.83%,94.44,B,B3,False,11-01-2010,14-01-2010,Default,36months
475874,602618,5000,5000,5000.0,11.14%,164.02,B,B1,False,12-01-2010,19-01-2010,Fully Paid,36months
475892,602641,5000,5000,5000.0,11.83%,165.67,B,B3,False,11-01-2010,14-01-2010,Fully Paid,36months
475900,602656,3000,3000,3000.0,11.83%,99.41,B,B3,False,11-01-2010,14-01-2010,Fully Paid,36months
475929,602710,9250,9250,9200.0,14.96%,320.47,D,D2,False,12-01-2010,26-01-2010,Fully Paid,36months
475957,602748,12800,12800,12775.0,14.96%,443.46,D,D2,False,11-01-2010,15-01-2010,Fully Paid,36months
475958,602750,15000,15000,14709.68,11.83%,497.01,B,B3,True,11-01-2010,15-01-2010,Fully Paid,36months
475960,602756,12000,12000,11950.0,14.96%,415.74,D,D2,False,11-01-2010,22-01-2010,Charged Off,36months
475969,602769,3500,3500,3500.0,13.57%,118.89,C,C3,False,11-01-2010,15-01-2010,Fully Paid,36months
475971,602772,10000,10000,9900.0,8.94%,317.72,A,A5,True,11-01-2010,19-01-2010,Fully Paid,36months
475974,602779,11000,11000,11000.0,16.35%,388.63,E,E1,False,12-01-2010,21-01-2010,Fully Paid,36months
475985,602796,14000,14000,10566.35,14.61%,482.66,D,D1,False,11-01-2010,20-01-2010,Fully Paid,36months
475991,602803,10000,10000,9900.0,11.14%,328.04,B,B1,False,11-01-2010,15-01-2010,Fully Paid,36months
475995,602807,6000,6000,6000.0,11.48%,197.82,B,B2,False,11-01-2010,15-01-2010,Fully Paid,36months
476022,602848,8000,8000,8000.0,11.14%,262.43,B,B1,False,11-01-2010,19-01-2010,Fully Paid,36months
476054,602928,12000,12000,11585.57,11.83%,397.61,B,B3,False,12-01-2010,27-01-2010,Fully Paid,36months
476059,602933,1500,1500,1500.0,14.26%,51.46,C,C5,False,12-01-2010,14-01-2010,Fully Paid,36months
476062,602937,20000,20000,19975.0,12.53%,669.33,B,B5,False,15-01-2010,25-01-2010,Charged Off,36months
476073,602955,8000,8000,7975.0,12.53%,267.74,B,B5,True,12-01-2010,26-01-2010,Charged Off,36months
476078,602961,9000,9000,9000.0,8.59%,284.5,A,A4,False,12-01-2010,19-01-2010,Fully Paid,36months
476080,602964,25000,25000,23425.0,11.36%,822.78,B,B5,False,16-02-2010,03-03-2010,Fully Paid,36months
476083,602968,19750,19750,16448.02,16.70%,701.16,E,E2,False,13-01-2010,25-01-2010,Fully Paid,36months
476088,602974,7200,7200,7150.0,13.57%,244.58,C,C3,False,13-01-2010,27-01-2010,Fully Paid,36months
476093,602982,6000,6000,5975.0,8.94%,190.63,A,A5,False,12-01-2010,19-01-2010,Fully Paid,36months
476104,602997,24250,24250,22500.26,12.87%,815.61,C,C1,False,12-01-2010,22-01-2010,Fully Paid,36months
476126,603023,3800,3800,3700.0,14.59%,130.97,D,D1,False,28-01-2010,02-02-2010,Charged Off,36months
476142,603047,10000,10000,9837.67,11.83%,331.34,B,B3,False,14-01-2010,26-01-2010,Charged Off,36months
476194,603122,6500,6500,6500.0,13.57%,220.8,C,C3,False,12-01-2010,19-01-2010,Fully Paid,36months
476202,603131,5000,5000,4900.0,11.48%,164.85,B,B2,False,12-01-2010,15-01-2010,Fully Paid,36months
476207,603149,24250,24250,24125.0,11.48%,799.49,B,B2,False,12-01-2010,20-01-2010,Fully Paid,36months
476238,603195,7000,7000,6975.0,11.14%,229.63,B,B1,False,12-01-2010,19-01-2010,Fully Paid,36months
476248,602050,6000,6000,5975.0,13.22%,202.81,C,C2,False,12-01-2010,19-01-2010,Fully Paid,36months
476271,603240,13000,13000,12825.0,8.94%,413.03,A,A5,False,15-01-2010,22-01-2010,Fully Paid,36months
476273,603229,4000,4000,4000.0,8.59%,126.45,A,A4,False,12-01-2010,15-01-2010,Fully Paid,36months
476275,603247,15000,15000,14688.93,11.36%,493.67,B,B5,False,31-01-2010,12-02-2010,Fully Paid,36months
476297,603281,10000,10000,10000.0,18.43%,363.7,F,F2,True,12-01-2010,15-01-2010,Charged Off,36months
476319,603322,7200,7200,7200.0,13.48%,244.26,C,C3,False,16-02-2010,22-02-2010,Fully Paid,36months
476321,603324,15000,15000,14900.0,8.94%,476.58,A,A5,False,14-01-2010,27-01-2010,Fully Paid,36months
476326,603349,15000,15000,8475.0,16.29%,529.51,C,C4,True,02-01-2013,10-01-2013,Current,36months
476332,603365,4000,4000,3850.0,11.14%,131.22,B,B1,False,13-01-2010,19-01-2010,Fully Paid,36months
476343,603379,25000,25000,24128.46,12.18%,832.5,B,B4,False,13-01-2010,25-01-2010,Fully Paid,36months
476369,603417,5600,5600,5575.0,18.09%,202.7,F,F1,False,13-01-2010,19-01-2010,Fully Paid,36months
476379,603435,18600,18600,18341.15,13.57%,631.82,C,C3,False,13-01-2010,28-01-2010,Fully Paid,36months
476400,603464,13000,13000,12825.0,10.25%,421.01,B,B2,False,26-01-2010,02-02-2010,Fully Paid,36months
476404,603469,15200,15200,14426.51,14.26%,521.45,C,C5,False,14-01-2010,25-01-2010,Charged Off,36months
476408,603473,5000,5000,5000.0,13.57%,169.85,C,C3,False,13-01-2010,20-01-2010,Fully Paid,36months
476412,603477,20000,20000,19875.0,11.83%,662.68,B,B3,False,13-01-2010,22-01-2010,Fully Paid,36months
476435,603518,2000,2000,2000.0,12.53%,66.94,B,B5,False,14-01-2010,20-01-2010,Fully Paid,36months
476442,603525,10450,10450,10233.34,13.57%,354.98,C,C3,False,19-01-2010,27-01-2010,Fully Paid,36months
476447,603530,10000,10000,10000.0,7.74%,312.19,A,A3,False,13-01-2010,28-01-2010,Fully Paid,36months
476468,603555,15000,15000,14850.0,11.14%,492.06,B,B1,False,13-01-2010,28-01-2010,Charged Off,36months
476477,603620,1200,1200,1200.0,8.59%,37.94,A,A4,False,13-01-2010,19-01-2010,Fully Paid,36months
476497,603653,6250,6250,6225.0,12.53%,209.17,B,B5,False,13-01-2010,28-01-2010,Fully Paid,36months
476498,603654,10000,10000,9900.0,16.45%,353.78,E,E1,False,27-01-2010,31-01-2010,Charged Off,36months
476500,603657,5000,5000,4951.68,15.31%,174.08,D,D3,False,13-01-2010,22-01-2010,Charged Off,36months
476505,603665,15000,15000,15000.0,9.88%,483.16,B,B1,False,22-01-2010,28-01-2010,Fully Paid,36months
476510,603673,18000,18000,17975.0,13.92%,614.47,C,C4,False,13-01-2010,22-01-2010,Fully Paid,36months
476513,603677,2500,2500,2500.0,7.74%,78.05,A,A3,False,13-01-2010,19-01-2010,Fully Paid,36months
476529,603697,15000,15000,13391.99,14.96%,519.68,D,D2,False,13-01-2010,27-01-2010,Fully Paid,36months
476557,603724,25000,25000,22223.01,17.39%,896.19,E,E4,False,15-01-2010,28-01-2010,Charged Off,36months
476558,603732,10000,10000,10000.0,12.87%,336.34,C,C1,True,14-01-2010,19-01-2010,Fully Paid,36months
476579,603769,6000,6000,5975.0,8.59%,189.67,A,A4,False,13-01-2010,19-01-2010,Fully Paid,36months
476597,603808,21000,21000,20875.0,11.48%,692.34,B,B2,False,14-01-2010,22-01-2010,Fully Paid,36months
476626,603881,14500,14500,14062.25,11.48%,478.05,B,B2,False,14-01-2010,22-01-2010,Fully Paid,36months
476635,603894,8000,8000,7975.0,15.65%,279.89,D,D4,False,14-01-2010,21-01-2010,Fully Paid,36months
476637,603900,4000,4000,4000.0,7.74%,124.88,A,A3,False,14-01-2010,19-01-2010,Fully Paid,36months
476667,603940,24000,24000,22698.87,17.04%,856.18,E,E3,False,14-01-2010,28-01-2010,Fully Paid,36months
476706,603996,9000,9000,8975.0,8.59%,284.5,A,A4,False,14-01-2010,22-01-2010,Fully Paid,36months
476720,604020,25000,25000,23632.27,17.04%,891.86,E,E3,False,14-01-2010,28-01-2010,Charged Off,36months
476745,604062,3500,3500,3500.0,12.18%,116.55,B,B4,True,14-01-2010,19-01-2010,Fully Paid,36months
476780,604123,13800,13800,13775.0,13.57%,468.77,C,C3,False,14-01-2010,31-01-2010,Charged Off,36months
476800,604153,6000,6000,6000.0,7.74%,187.32,A,A3,False,14-01-2010,20-01-2010,Fully Paid,36months
476831,604208,10900,10900,10646.66,7.74%,340.29,A,A3,False,17-01-2010,25-01-2010,Fully Paid,36months
476832,604209,10000,10000,10000.0,11.48%,329.69,B,B2,False,14-01-2010,20-01-2010,Fully Paid,36months
476849,604242,2500,2500,2475.0,13.92%,85.35,C,C4,True,14-01-2010,19-01-2010,Fully Paid,36months
476851,604244,3000,3000,2950.0,13.22%,101.41,C,C2,False,14-01-2010,19-01-2010,Fully Paid,36months
476853,604246,14000,14000,13971.2,16.00%,492.21,D,D5,False,14-01-2010,25-01-2010,Fully Paid,36months
476854,604247,9600,9600,9575.0,12.18%,319.68,B,B4,False,14-01-2010,22-01-2010,Fully Paid,36months
476858,604251,9600,9600,9600.0,8.59%,303.46,A,A4,False,14-01-2010,25-01-2010,Fully Paid,36months
476925,604357,6000,6000,5950.0,8.94%,190.63,A,A5,False,15-01-2010,21-01-2010,Fully Paid,36months
476939,604392,2000,2000,2000.0,7.74%,62.44,A,A3,False,15-01-2010,25-01-2010,Fully Paid,36months
476940,604393,7200,7200,7100.0,7.74%,224.78,A,A3,False,15-01-2010,20-01-2010,Fully Paid,36months
476949,604404,1000,1000,1000.0,7.40%,31.06,A,A2,False,15-01-2010,20-01-2010,Fully Paid,36months
476952,604399,10250,10250,10200.0,8.59%,324.01,A,A4,False,15-01-2010,26-01-2010,Fully Paid,36months
476966,604474,25000,25000,24950.0,15.31%,870.39,D,D3,False,15-01-2010,29-01-2010,Charged Off,36months
476975,604507,10000,10000,9606.12,12.87%,336.34,C,C1,False,15-01-2010,22-01-2010,Fully Paid,36months
476976,254074,5000,5000,5000.0,17.39%,179.24,E,E4,False,15-01-2010,19-01-2010,Fully Paid,36months
476983,604522,17000,17000,17000.0,11.48%,560.47,B,B2,False,15-01-2010,22-01-2010,Fully Paid,36months
476988,604531,25000,25000,22920.41,18.09%,904.88,F,F1,False,15-01-2010,29-01-2010,Charged Off,36months
476992,604537,9000,9000,8618.68,11.14%,295.24,B,B1,False,15-01-2010,20-01-2010,Fully Paid,36months
476994,593486,12000,12000,11395.76,8.94%,381.26,A,A5,False,15-01-2010,25-01-2010,Fully Paid,36months
476996,604548,2000,2000,2000.0,7.74%,62.44,A,A3,False,15-01-2010,29-01-2010,Fully Paid,36months
477000,604564,23000,23000,22875.0,12.18%,765.9,B,B4,True,15-01-2010,25-01-2010,Fully Paid,36months
477008,513538,10000,10000,10000.0,12.53%,334.67,B,B5,False,15-01-2010,22-01-2010,Fully Paid,36months
477015,604615,20000,20000,19296.35,12.18%,666.0,B,B4,True,15-01-2010,28-01-2010,Fully Paid,36months
477018,604632,4000,4000,4000.0,16.45%,141.51,E,E1,False,22-01-2010,28-01-2010,Fully Paid,36months
477027,604627,9200,9200,8526.029785,9.88%,296.34,B,B1,False,26-04-2010,30-04-2010,Charged Off,36months
477037,604670,7800,7800,7800.0,12.53%,261.04,B,B5,False,15-01-2010,25-01-2010,Fully Paid,36months
477041,604683,9000,9000,8975.0,12.18%,299.7,B,B4,False,15-01-2010,28-01-2010,Fully Paid,36months
